A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YMR128W,YNR011C,0.187845,0.187845,0.271689,False,7,166,YMR128W_YNR011C,YMR128W,YNR011C,False,"{'YHR196W', 'YOR145C', 'YNL232W', 'YLR186W', 'YDR449C', 'YLR003C', 'YOR310C', 'YJL033W', 'YOL021C', 'YJR002W', 'YCR057C', 'YPL217C', 'YDR398W', 'YGR195W', 'YGR090W', 'YPL126W', 'YDR365C', 'YDL153C', 'YLL011W', 'YOL010W', 'YIL127C', 'YNL132W', 'YDR299W', 'YGR095C', 'YER082C', 'YLR409C', 'YPR137W', 'YDL148C', 'YJL190C', 'YBL004W', 'YHR081W', 'YDR083W', 'YLR129W', 'YCR035C', 'YCL059C', 'YMR093W', 'YMR229C', 'YNL075W', 'YLR222C', 'YER127W', 'YHR169W', 'YHR148W', 'YOR001W', 'YKR060W', 'YOL142W', 'YLR367W', 'YML093W', 'YJL050W', 'YDR324C', 'YNR054C', 'YGR158C', 'YLR197W', 'YJL109C', 'YHR069C', 'YKL099C', 'YNR024W', 'YCL031C', 'YPL266W', 'YGL171W', 'YDR280W', 'YIL019W', 'YOR078W', 'YPL012W', 'YGR145W', 'YDL111C', 'YOR076C', 'YPR144C', 'YGR128C', 'YLR051C', 'YDR339C', 'YOR287C', 'YJL069C', 'YBR247C', 'YIL091C'}","{'YBR065C', 'YMR288W', 'YDR163W', 'YKL173W', 'YPR101W', 'YDR416W', 'YKL095W', 'YER172C', 'YDL030W', 'YPR182W', 'YDR088C', 'YGR278W', 'YDL209C', 'YCR063W', 'YLL036C', 'YDL043C', 'YDR482C', 'YAL032C', 'YGR129W', 'YBR188C', 'YMR213W', 'YLR117C', 'YER029C', 'YJR050W', 'YLR275W', 'YDR364C', 'YHR165C', 'YPL151C', 'YJL203W'}",74,29,set(),103,0,0.0,0.0,YMR128W,YNR011C,Q04217,P20095,135.0,316.0,2.0,4.0,30.0,38.0,1497.0,1503.0,0.259,0.251,1064.0,1073.0,7.063e-51,3.551e-50,0.625,0.6259,0.4411,0.6259,0.625,0.6197,1.0,1.0,0.6573,0.7151,47.0,57.0,3.0,4.0,12.0,16.0,318.0,323.0,0.384,0.382,2.792e-86,3.5039999999999997e-90,5317,0.0131293985658138,1.884137998983318,107.2029423713684,0.2406902951741782,0.0734970312134684,4.763904483215891,270.8110907673836,5.350500882264204,0.0682302001209165,2.4655565939141484,133.80501401424408,0.4710721491161996,0.0278676782722246,2.7038381333287966,153.95906615257263,0.7154659338441086,0.2060546875,0.7324,18.38,0.0021115138618596,135.0,2.0,30.0,1497.0,0.251,1064.0,7.063e-51,0.625,0.4411,0.6197,1.0,0.6573,47.0,3.0,12.0,318.0,0.382,3.5039999999999997e-90,-0.5596464026066321,0.964,0.792,1.0,True,True
YIL177C,YJL225C,0.999431,0.999431,0.999431,True,27,48,YIL177C_YJL225C,YIL177C,YJL225C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL177C,YJL225C,P40434,P40889,1.0,2.0,0.0,1.0,0.0,0.0,4638.0,4723.0,0.999,0.998,1758.0,1759.0,0.0,0.0,0.3355,0.3352,0.3355,0.3352,0.3355,0.3352,1.0,1.0,0.6648,0.6845,1.0,1.0,0.0,0.0,0.0,0.0,3368.0,3369.0,0.999,0.999,0.0,0.0,4289,9.751763478949016e-07,0.0164232886917602,0.9283416271209716,5.009995660099371e-06,3.4984643686453154e-06,0.0313021706976747,1.7856481671333313,1.865793395662555e-05,1.0460964008252027e-05,0.0355350048972869,2.0098357796669006,1.5197618765892564e-05,1.419298778171374e-06,0.0194477203940715,1.0962014198303225,6.786778122359068e-06,0.00146484375,0.011,0.2822,5.4090048491743884e-08,1.0,0.0,0.0,4638.0,0.998,1758.0,0.0,0.3352,0.3352,0.3352,1.0,0.6648,1.0,0.0,0.0,3368.0,0.999,0.0,-5.839556100864878,1.0,1.0,1.0,True,True
YIL177C,YML133C,0.751422,0.751422,0.961426,False,27,48,YIL177C_YML133C,YIL177C,YML133C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL177C,YML133C,P40434,Q03099,11.0,13.0,10.0,12.0,0.0,0.0,3545.0,3605.0,0.745,0.744,1759.0,1759.0,0.0,0.0,0.3621,0.3613,0.2857,0.3613,0.3621,0.3599,1.0,1.0,0.6741,0.7016,10.0,9.0,9.0,8.0,0.0,0.0,2388.0,2390.0,0.754,0.753,0.0,0.0,4293,0.0087200579056657,1.549246720116839,88.01309406757355,0.1495468509532912,0.0102338308678742,1.691268617835413,96.60295861959456,0.1731223886185277,0.0131489891842546,1.3573608375339667,76.9415054321289,0.0999971128320794,0.0055688877435571,1.2160372746715462,69.05943179130554,0.0740163873131066,0.03857421875,0.4646,11.74,0.00055872306814,11.0,10.0,0.0,3545.0,0.744,1759.0,0.0,0.3613,0.2857,0.3599,1.0,0.6741,9.0,8.0,0.0,2388.0,0.753,0.0,-3.3079977742295856,1.0,1.0,1.0,True,True
YIL177C,YLR467W,0.920933,0.901448,0.920933,False,27,48,YIL177C_YLR467W,YIL177C,YLR467W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL177C,YLR467W,P40434,P0CX20|P0CX21|P0CX22,2.0,11.0,1.0,10.0,0.0,0.0,4245.0,4064.0,0.856,0.851,1888.0,1889.0,0.0,0.0,0.3285,0.317,0.3285,0.3108,0.3252,0.317,1.0,1.0,0.6497,0.6225,2.0,7.0,1.0,6.0,0.0,0.0,3076.0,3074.0,0.861,0.861,0.0,0.0,4292,0.0107787218811801,1.7283239614799455,97.59929704666138,0.1883840095447173,0.0067697077376723,1.3755659834288207,78.4000688791275,0.096304510663164,0.0166832294476894,1.5005107339533417,83.76826947927475,0.1271361044680082,0.0051273300238044,1.1684440519445582,66.75885915756226,0.059578651047499,0.02685546875,0.3806,9.35,0.0004169146592166,2.0,1.0,0.0,4064.0,0.851,1888.0,0.0,0.317,0.3108,0.317,1.0,0.6225,2.0,1.0,0.0,3074.0,0.861,0.0,-3.651921954028358,1.0,1.0,1.0,True,True
YIL177C,YNL339C,0.918089,0.8682089999999999,0.918089,False,27,48,YIL177C_YNL339C,YIL177C,YNL339C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL177C,YNL339C,P40434,P53819,7.0,8.0,6.0,7.0,0.0,0.0,3938.0,3912.0,0.855,0.855,1888.0,1888.0,0.0,0.0,0.3236,0.3242,0.3236,0.3078,0.3228,0.3242,1.0,1.0,0.6167,0.6093,7.0,7.0,6.0,6.0,0.0,0.0,3067.0,3071.0,0.859,0.859,0.0,0.0,4294,0.0170440766464433,2.170580686887167,123.50626736879347,0.3593037643975364,0.0064192323839118,1.3400169673272542,76.10071486234665,0.09168881119575,0.0140740779843786,1.365369678167048,76.56908589601517,0.0927338027520513,0.0062709411281175,1.2923373822695023,73.68886613845825,0.079617477220172,0.029296875,0.3826,9.5,0.0004260068163669,7.0,6.0,0.0,3912.0,0.855,1888.0,0.0,0.3236,0.3078,0.3228,1.0,0.6093,7.0,6.0,0.0,3067.0,0.859,0.0,-3.3246815842016195,1.0,1.0,1.0,True,True
YIL177C,YLR462W,0.1131969999999999,0.1131969999999999,0.985149,False,27,48,YIL177C_YLR462W,YIL177C,YLR462W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL177C,YLR462W,P40434,O13556,1969.0,17.0,68.0,16.0,47.0,0.0,174.0,178.0,0.994,0.994,199.0,199.0,1.77e-11,1.49e-17,0.1494,0.1499,0.02897,0.1486,0.1475,0.1479,1.0,1.0,0.4413,0.3837,22.0,1.0,21.0,0.0,0.0,0.0,406.0,406.0,0.99,0.99,2.173e-112,1.266e-128,4290,0.0312212674964388,2.9184985574325304,164.775011241436,1.0209940772626327,0.1829876788231895,7.479321324374932,425.11927032470703,25.909872229956363,0.1965779570860937,5.6495491371555175,321.8444722890854,10.520802235459312,0.0690663181389668,4.263633529854665,241.04161882400516,3.189854623009853,0.46337890625,1.473,34.1,0.0308810258907537,17.0,16.0,0.0,174.0,0.994,199.0,1.49e-17,0.1494,0.02897,0.1475,1.0,0.3837,1.0,0.0,0.0,406.0,0.99,1.266e-128,4.666673498831095,1.0,1.0,1.0,True,True
YJL033W,YNL112W,0.154545,0.154545,0.2179489999999999,False,23,62,YJL033W_YNL112W,YJL033W,YNL112W,False,"{'YMR229C', 'YNL075W', 'YLR222C', 'YHR196W', 'YER127W', 'YLR186W', 'YDR449C', 'YHR169W', 'YLR003C', 'YOR310C', 'YKR060W', 'YCR057C', 'YPL217C', 'YDR398W', 'YGR090W', 'YPL126W', 'YNR054C', 'YDR365C', 'YLL011W', 'YDL153C', 'YLR197W', 'YOL010W', 'YJL109C', 'YNL132W', 'YDR299W', 'YKL099C', 'YCL031C', 'YGL171W', 'YER082C', 'YLR409C', 'YIL019W', 'YDL148C', 'YGR145W', 'YMR128W', 'YPR144C', 'YLR051C', 'YLR129W', 'YCL059C', 'YDR083W', 'YOR287C', 'YJL069C', 'YDR339C', 'YMR093W', 'YBR247C', 'YIL091C'}","{'YER131W', 'YPL081W', 'YDL191W', 'YJR123W', 'YLR344W', 'YKL180W', 'YGL013C', 'YJR094W-A', 'YER151C', 'YOL121C', 'YAL036C', 'YLL045C', 'YBR084W', 'YPL086C', 'YLR419W', 'YPL037C', 'YGR214W', 'YJL136C', 'YAL035W', 'YML024W;YDR447C', 'YOL127W', 'YLR029C', 'YDL081C', 'YDR471W', 'YBL072C;YER102W', 'YGL076C', 'YPL210C', 'YOL039W', 'YDR101C', 'YLR330W', 'YMR142C', 'YLR325C', 'YDR064W', 'YFR032C-A', 'YNL302C', 'YDL136W', 'YOR312C', 'YBR119W', 'YLR340W', 'YPL143W', 'YER056C-A', 'YNL207W', 'YGL031C', 'YGL123W', 'YGR148C', 'YKL006W', 'YLR406C', 'YDR432W', 'YBL027W', 'YDL053C', 'YGL246C', 'YPL243W', 'YMR143W', 'YBR031W', 'YHR170W', 'YDR447C', 'YNL091W', 'YGR027C', 'YDR381W', 'YHR121W', 'YLR388W', 'YBL072C', 'YMR242C', 'YDL051W', 'YBR247C', 'YDR382W', 'YCR047C', 'YHR086W', 'YDR025W;YBR048W', 'YHR127W', 'YPR043W', 'YNL023C', 'YOR198C', 'YCR031C', 'YLR384C', 'YLR048W', 'YBR189W', 'YDL060W', 'YNL178W', 'YLR278C', 'YGL189C', 'YHL033C', 'YLR448W', 'YGL205W', 'YPL249C-A', 'YJL190C;YLR367W', 'YNL069C', 'YDL040C', 'YFL034C-A', 'YJL189W', 'YNR051C', 'YGR118W;YPR132W', 'YJL177W', 'YDL092W', 'YBR191W', 'YNL096C', 'YGR200C', 'YLR441C', 'YHR193C', 'YDR450W;YML026C', 'YKR057W', 'YOR004W', 'YLR150W', 'YGL030W', 'YLR260W', 'YOL080C', 'YJR145C', 'YPL146C', 'YCR087C-A', 'YGL147C', 'YOR096W', 'YGL099W', 'YIL052C', 'YMR116C', 'YNL301C', 'YLR061W', 'YMR143W;YDL083C', 'YDR117C', 'YLR264W', 'YLR090W', 'YDL213C', 'YPL131W', 'YER074W;YIL069C', 'YGR085C', 'YOR119C', 'YOL040C', 'YER102W', 'YDR500C', 'YDR418W', 'YHL015W', 'YDL130W', 'YLR075W', 'YOR091W', 'YDL075W', 'YJR145C;YHR203C', 'YML063W', 'YML073C', 'YIL133C', 'YOR063W', 'YDL061C', 'YOR369C', 'YIL161W', 'YKL122C', 'YHL013C', 'YGR081C', 'YPL079W', 'YHR203C', 'YDL082W', 'YBR263W', 'YIL061C', 'YLR196W', 'YML024W', 'YLR185W', 'YNL224C', 'YGR034W', 'YDL133C-A', 'YKL071W', 'YPL090C;YBR181C'}",45,158,{'YBR247C'},202,1,0.0049504950495049,0.0,YJL033W,YNL112W,P20448,P24783,408.0,659.0,10.0,13.0,41.0,46.0,956.0,896.0,0.303,0.282,395.0,446.0,1.397e-28,7.294e-30,0.8545,0.7706,0.4496,0.6356,0.6266,0.6313,1.0,1.0,0.713,0.6926,399.0,878.0,8.0,15.0,94.0,232.0,183.0,176.0,0.324,0.33,1.486e-45,1.571e-44,4370,0.0293743069852899,2.8169550760437745,159.80063605308533,0.804549714372314,0.135635981332258,6.345189125566961,363.0929417014122,13.36335953074448,0.2579813711826942,4.53636319222985,253.38070702552795,2.6895722139372773,0.0582317460655036,3.8677708546086262,220.44788086414337,2.2414698624171088,0.3818359375,1.06,26.22,0.009859095953141,408.0,10.0,41.0,896.0,0.282,395.0,7.294e-30,0.7706,0.4496,0.6266,1.0,0.6926,399.0,8.0,94.0,176.0,0.324,1.486e-45,2.6875719941590677,0.962,0.972,0.96,True,True
YJL033W,YOR046C,0.1311689999999999,0.1311689999999999,0.209544,False,23,62,YJL033W_YOR046C,YJL033W,YOR046C,False,"{'YMR229C', 'YNL075W', 'YLR222C', 'YHR196W', 'YER127W', 'YLR186W', 'YDR449C', 'YHR169W', 'YLR003C', 'YOR310C', 'YKR060W', 'YCR057C', 'YPL217C', 'YDR398W', 'YGR090W', 'YPL126W', 'YNR054C', 'YDR365C', 'YLL011W', 'YDL153C', 'YLR197W', 'YOL010W', 'YJL109C', 'YNL132W', 'YDR299W', 'YKL099C', 'YCL031C', 'YGL171W', 'YER082C', 'YLR409C', 'YIL019W', 'YDL148C', 'YGR145W', 'YMR128W', 'YPR144C', 'YLR051C', 'YLR129W', 'YCL059C', 'YDR083W', 'YOR287C', 'YJL069C', 'YDR339C', 'YMR093W', 'YBR247C', 'YIL091C'}","{'YJL138C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YER168C', 'YDL084W', 'YKR059W', 'YBR214W', 'YDR341C', 'YLL026W', 'YLR180W', 'YNL129W', 'YMR214W', 'YGR218W', 'YKR001C', 'YKL126W'}",45,14,set(),59,0,0.0,0.0,YJL033W,YOR046C,P20448,P20449,594.0,309.0,14.0,6.0,45.0,45.0,880.0,891.0,0.262,0.255,411.0,430.0,1.463e-27,1.8000000000000002e-28,0.8009,0.7816,0.4392,0.701,0.6882,0.6947,1.0,1.0,0.6905,0.6954,942.0,846.0,18.0,17.0,230.0,231.0,155.0,150.0,0.287,0.29,8.303e-37,1.6910000000000002e-36,4372,0.0246306823378679,2.5674716897163,145.12307316064835,0.6373793948460676,0.1939197089479908,7.900747936872769,445.9238384366036,33.23474673007909,0.2167441235252888,4.126274739938236,230.6431840062141,2.038489527406506,0.0730318861415991,4.304028200705684,244.47774410247803,3.1173142834972527,0.212890625,0.7017,17.28,0.0016889203644638,309.0,6.0,45.0,880.0,0.255,411.0,1.8000000000000002e-28,0.7816,0.4392,0.6882,1.0,0.6905,846.0,17.0,230.0,150.0,0.287,8.303e-37,2.9291928948526484,0.944,0.925,0.966,True,True
YJL033W,YJL138C,0.124675,0.124675,0.2430379999999999,False,23,62,YJL033W_YJL138C,YJL033W,YJL138C,False,"{'YMR229C', 'YNL075W', 'YLR222C', 'YHR196W', 'YER127W', 'YLR186W', 'YDR449C', 'YHR169W', 'YLR003C', 'YOR310C', 'YKR060W', 'YCR057C', 'YPL217C', 'YDR398W', 'YGR090W', 'YPL126W', 'YNR054C', 'YDR365C', 'YLL011W', 'YDL153C', 'YLR197W', 'YOL010W', 'YJL109C', 'YNL132W', 'YDR299W', 'YKL099C', 'YCL031C', 'YGL171W', 'YER082C', 'YLR409C', 'YIL019W', 'YDL148C', 'YGR145W', 'YMR128W', 'YPR144C', 'YLR051C', 'YLR129W', 'YCL059C', 'YDR083W', 'YOR287C', 'YJL069C', 'YDR339C', 'YMR093W', 'YBR247C', 'YIL091C'}","{'YOR184W', 'YDR391C', 'YLR243W', 'YLR249W', 'YNL085W', 'YJR072C', 'YER086W', 'YNL016W', 'YDR177W', 'YNL220W', 'YDR098C', 'YBR022W', 'YDR341C', 'YDR189W', 'YDL192W', 'YGL201C', 'YOL151W', 'YBR080C', 'YIR012W', 'YIL094C', 'YMR130W', 'YDR190C', 'YPL123C', 'YPR089W', 'YPL225W', 'YOR046C', 'YGR211W', 'YNL244C', 'YGL001C', 'YDR408C', 'YLR118C', 'YDL137W', 'YCR088W', 'YLR363C', 'YPL063W', 'YER148W', 'YDL055C', 'YBL039C', 'YKL190W', 'YLR199C', 'YNR016C', 'YNL001W', 'YMR217W', 'YML022W', 'YOR131C', 'YBR214W', 'YOR241W', 'YNL064C', 'YKL210W', 'YIR035C', 'YHL011C', 'YLR153C', 'YKR001C', 'YLL001W', 'YIL110W', 'YPL240C', 'YGR116W', 'YDL190C', 'YER182W', 'YOR136W', 'YER168C', 'YNR029C', 'YFR051C', 'YDL215C', 'YLR113W', 'YJL054W', 'YKL080W', 'YBR164C', 'YBR160W', 'YGR162W', 'YGL234W', 'YPL218W', 'YDL084W', 'YLL040C', 'YGL026C', 'YOR142W', 'YMR186W', 'YDR214W', 'YMR235C', 'YKL126W', 'YOR122C', 'YPL061W', 'YNL155W', 'YBL032W', 'YMR246W', 'YGR173W', 'YEL032W', 'YLR347C', 'YBR082C', 'YDL160C', 'YBR143C', 'YPL010W', 'YLL026W', 'YLR180W', 'YGL049C', 'YAL005C', 'YDL022W', 'YNL129W', 'YPR118W', 'YGR218W', 'YOL061W', 'YBR017C', 'YLR270W', 'YGR080W', 'YNL037C', 'YDR129C', 'YDL143W', 'YKR080W', 'YKL196C', 'YKR059W', 'YHR082C', 'YER171W', 'YMR214W'}",45,113,set(),158,0,0.0,-0.1936899395629153,YJL033W,YJL138C,P20448,P10081,235.0,400.0,4.0,9.0,32.0,46.0,1054.0,1113.0,0.264,0.264,385.0,385.0,4.0060000000000005e-30,5.879000000000001e-32,0.8974,0.8981,0.4567,0.8766,0.8753,0.8696,1.0,1.0,0.7476,0.7772,897.0,921.0,16.0,15.0,225.0,232.0,161.0,166.0,0.29,0.291,1.138e-38,1.2400000000000001e-42,4364,0.0207813678510858,2.362577295509535,135.17323434352875,0.476272955793295,0.2900568923323388,10.175420064324204,563.2959420681,89.51498877793848,0.2519526705943266,4.438310341133142,244.1602867841721,2.633789307832057,0.1161100945893169,5.447762305515066,302.1571311950684,6.797656217017551,0.4033203125,1.044,25.6,0.008621367884939,235.0,4.0,32.0,1054.0,0.264,385.0,5.879000000000001e-32,0.8974,0.4567,0.8696,1.0,0.7476,897.0,15.0,225.0,161.0,0.29,1.2400000000000001e-42,4.79267906632529,0.99,0.991,0.989,True,True
YJL033W,YKR059W,0.124675,0.124675,0.2430379999999999,False,23,62,YJL033W_YKR059W,YJL033W,YKR059W,False,"{'YMR229C', 'YNL075W', 'YLR222C', 'YHR196W', 'YER127W', 'YLR186W', 'YDR449C', 'YHR169W', 'YLR003C', 'YOR310C', 'YKR060W', 'YCR057C', 'YPL217C', 'YDR398W', 'YGR090W', 'YPL126W', 'YNR054C', 'YDR365C', 'YLL011W', 'YDL153C', 'YLR197W', 'YOL010W', 'YJL109C', 'YNL132W', 'YDR299W', 'YKL099C', 'YCL031C', 'YGL171W', 'YER082C', 'YLR409C', 'YIL019W', 'YDL148C', 'YGR145W', 'YMR128W', 'YPR144C', 'YLR051C', 'YLR129W', 'YCL059C', 'YDR083W', 'YOR287C', 'YJL069C', 'YDR339C', 'YMR093W', 'YBR247C', 'YIL091C'}","{'YLR243W', 'YDR391C', 'YJL138C', 'YLR249W', 'YJR072C', 'YER086W', 'YNL016W', 'YDR177W', 'YNL220W', 'YDR098C', 'YJL061W', 'YBR022W', 'YDR341C', 'YDR395W', 'YDL192W', 'YGL201C', 'YDR295C', 'YIR012W', 'YBR080C', 'YIL094C', 'YMR130W', 'YPL123C', 'YPR089W', 'YPL225W', 'YOR046C', 'YGR211W', 'YNL244C', 'YDR408C', 'YDL137W', 'YCR088W', 'YER148W', 'YDL055C', 'YBL039C', 'YNL001W', 'YMR217W', 'YOR131C', 'YBR214W', 'YNL064C', 'YKL210W', 'YIR035C', 'YHL011C', 'YKR001C', 'YIL110W', 'YPL240C', 'YGR116W', 'YOR136W', 'YER168C', 'YNR029C', 'YDL215C', 'YLR113W', 'YPR055W', 'YKL080W', 'YBR164C', 'YBR160W', 'YGR162W', 'YOR173W', 'YGL234W', 'YPL218W', 'YDL084W', 'YLL040C', 'YGL026C', 'YOR142W', 'YMR186W', 'YDR214W', 'YMR235C', 'YKL126W', 'YOR122C', 'YPL061W', 'YBL032W', 'YMR246W', 'YGR173W', 'YEL032W', 'YLR347C', 'YBR082C', 'YDL160C', 'YBR143C', 'YPL010W', 'YLL026W', 'YLR180W', 'YGL049C', 'YAL005C', 'YDL022W', 'YNL129W', 'YPR118W', 'YGR218W', 'YOL061W', 'YBR017C', 'YLR270W', 'YGR080W', 'YDR129C', 'YKR080W', 'YKL196C', 'YER171W', 'YMR214W'}",45,94,set(),139,0,0.0,-0.2026774452334844,YJL033W,YKR059W,P20448,P10081,235.0,400.0,4.0,9.0,32.0,46.0,1054.0,1113.0,0.264,0.264,385.0,385.0,4.0060000000000005e-30,5.879000000000001e-32,0.8974,0.8981,0.4567,0.8766,0.8753,0.8696,1.0,1.0,0.7476,0.7772,897.0,921.0,16.0,15.0,225.0,232.0,161.0,166.0,0.29,0.291,1.138e-38,1.2400000000000001e-42,4366,0.0207813678510858,2.362577295509535,135.17323434352875,0.476272955793295,0.2900568923323388,10.175420064324204,563.2959420681,89.51498877793848,0.2519526705943266,4.438310341133142,244.1602867841721,2.633789307832057,0.1161100945893169,5.447762305515066,302.1571311950684,6.797656217017551,0.4033203125,1.044,25.6,0.008621367884939,235.0,4.0,32.0,1054.0,0.264,385.0,5.879000000000001e-32,0.8974,0.4567,0.8696,1.0,0.7476,897.0,15.0,225.0,161.0,0.29,1.2400000000000001e-42,4.79267906632529,0.937,0.935,0.982,True,True
YDR388W,YGR136W,0.143154,0.143154,0.286307,True,6,102,YDR388W_YGR136W,YDR388W,YGR136W,False,"{'YHR020W', 'YCR009C', 'YDR037W'}","{'YOR197W', 'YOR199W', 'YNL252C', 'YDR037W', 'YNR060W', 'YHR039C', 'YEL065W', 'YDR406W', 'YPR154W', 'YNL208W'}",3,10,{'YDR037W'},12,1,0.0833333333333333,2.117935692310139,YDR388W,YGR136W,P39743,P53281,472.0,641.0,2.0,7.0,29.0,29.0,147.0,127.0,0.419,0.426,62.0,61.0,0.01885,0.01782,0.832,0.8444,0.114,0.2236,0.2242,0.2227,1.0,1.0,0.7161,0.7225,64.0,101.0,3.0,4.0,25.0,34.0,53.0,53.0,0.446,0.446,7.006e-06,1.566e-06,2262,0.0485043139480387,3.604205595231472,205.88127171993256,1.8438856408379776,0.246164010296328,9.393843467400533,534.0465691685677,50.0865214995031,0.2374489523163767,4.792475144950108,271.21231585741043,4.2705057933167705,0.1072659394922403,5.214362415053234,296.0031933784485,5.826266106220179,0.34228515625,1.312,33.3,0.0272782432472625,472.0,2.0,29.0,127.0,0.419,61.0,0.01782,0.832,0.114,0.2227,1.0,0.7161,64.0,3.0,25.0,53.0,0.446,1.566e-06,5.285661489839695,0.157,0.446,,False,False
YER056C,YGL186C,0.307692,0.283247,0.307692,False,4,137,YER056C_YGL186C,YER056C,YGL186C,False,set(),"{'YLR319C', 'YDR037W', 'YDR091C', 'YJR047C', 'YEL065W', 'YOL006C', 'YOR011W', 'YOL158C'}",0,8,set(),8,0,0.0,0.0,YER056C,YGL186C,P17064,P53099,12.0,7.0,2.0,1.0,6.0,3.0,1407.0,1407.0,0.291,0.29,555.0,558.0,2.5410000000000003e-30,2.484e-30,0.8582,0.8584,0.8582,0.7918,0.8526,0.8584,1.0,1.0,0.7925,0.7682,4.0,4.0,2.0,1.0,1.0,2.0,241.0,240.0,0.293,0.297,2.6759999999999997e-66,1.8820000000000002e-65,2726,0.0064598218741116,1.3125815451895733,74.89292985200882,0.0879714226021249,0.0384233121020968,3.4366967969712947,195.86831521987915,1.6115966472000984,0.120329398466794,3.164411140918521,179.1462938785553,0.7663905826856152,0.0154521202591885,1.9889694873966772,113.418874502182,0.2991543669788713,0.07568359375,0.4353,11.07,0.0003226076160484,7.0,1.0,3.0,1407.0,0.29,555.0,2.484e-30,0.8582,0.7918,0.8526,1.0,0.7682,4.0,1.0,1.0,240.0,0.293,2.6759999999999997e-66,-2.4218720454041294,0.276,1.0,0.184,False,False
YHL049C,YML133C,0.98524,0.194323,0.98524,True,27,48,YHL049C_YML133C,YHL049C,YML133C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHL049C,YML133C,P38722,Q03099,2.0,21.0,1.0,20.0,0.0,0.0,825.0,824.0,0.992,0.981,265.0,268.0,8.725e-35,3.2570000000000005e-30,0.4588,0.4573,0.4509,0.1344,0.4634,0.4537,1.0,1.0,0.6422,0.6301,4.0,21.0,3.0,20.0,0.0,0.0,539.0,539.0,0.992,0.992,2.3649999999999998e-173,4.054e-157,3838,0.0265003781286088,2.6736611607782046,151.897095143795,0.7351307520668057,0.1173189445200608,5.806710903140626,328.69070690870285,9.555679858613557,0.156809289824327,4.935745076920375,280.04298293590546,5.836812040229199,0.0472429877125747,3.5044161219853693,197.50272154808044,1.70843331744668,0.40576171875,1.395,31.36,0.0267176133910568,2.0,1.0,0.0,824.0,0.981,265.0,8.725e-35,0.4573,0.1344,0.4537,1.0,0.6301,4.0,3.0,0.0,539.0,0.992,2.3649999999999998e-173,2.156330227472121,1.0,1.0,1.0,True,True
